node,year_construction,capacity_existing
AT,2015,0.0007661659615743073
CH,1997,0.010019093343664017
CZ,2002,0.0018859469823367565
DK,2014,0.005952520163000388
FI,2009,0.04555740679207227
FR,2014,0.006748154046173708
IT,2009,0.010785259305238326
NL,1998,0.0003536150591881418
NO,2004,0.02490039375116499
SE,1987,0.35809418327119175
SK,1998,0.0005304225887822128
