node,year_construction,capacity_existing
AT,2015,0.0026
CH,1997,0.0339999999999999
CZ,2002,0.0064
DK,2014,0.0202
FI,2009,0.1546
FR,2014,0.0229
IT,2009,0.0366
NO,2004,0.0845
SE,1987,1.2152000000000005
SK,1998,0.0018
